subj_ident,paper,currency,rt,choice,val_diff_usd,time_diff_days,trial_pos,quartile,n_subj_trials
003_0077,Amasino_2019,USD,1.57890103919044,1,9.5,180,26,Q1,141
003_0077,Amasino_2019,USD,2.10518055649891,1,1.5,180,27,Q1,141
003_0077,Amasino_2019,USD,1.91012489906188,1,9.0,1,28,Q1,141
003_0077,Amasino_2019,USD,1.44830899499652,1,8.5,90,29,Q1,141
003_0077,Amasino_2019,USD,1.34460368131477,1,6.5,15,30,Q1,141
003_0077,Amasino_2019,USD,2.39054449953596,1,0.5,15,31,Q1,141
003_0077,Amasino_2019,USD,1.94541903446611,1,3.5,180,32,Q1,141
003_0077,Amasino_2019,USD,1.53969737447846,1,3.0,30,33,Q1,141
003_0077,Amasino_2019,USD,1.18545556083836,1,2.0,15,34,Q1,141
003_0077,Amasino_2019,USD,1.55989404333354,1,3.0,90,35,Q1,141
003_0077,Amasino_2019,USD,1.7515313153267,1,2.0,90,36,Q1,141
003_0077,Amasino_2019,USD,1.42366908918007,1,1.5,7,37,Q2,141
003_0077,Amasino_2019,USD,1.8529303357559,1,4.0,1,38,Q2,141
003_0077,Amasino_2019,USD,2.51328186435444,1,5.5,365,39,Q2,141
003_0077,Amasino_2019,USD,1.19026436339209,1,9.25,30,40,Q2,141
003_0077,Amasino_2019,USD,1.93879659187814,1,4.0,90,41,Q2,141
003_0077,Amasino_2019,USD,1.39402144792348,1,6.5,7,42,Q2,141
003_0077,Amasino_2019,USD,1.71804508441073,1,9.25,15,43,Q2,141
003_0077,Amasino_2019,USD,2.28532258673135,1,0.5,1,44,Q2,141
003_0077,Amasino_2019,USD,1.67284867969238,1,1.5,1,45,Q2,141
003_0077,Amasino_2019,USD,1.59872278445664,1,2.0,7,46,Q2,141
003_0077,Amasino_2019,USD,1.09632970333655,1,7.0,1,47,Q2,141
003_0077,Amasino_2019,USD,1.19532009629666,1,7.0,90,48,Q2,141
003_0077,Amasino_2019,USD,2.38199340412211,1,4.0,365,49,Q2,141
003_0077,Amasino_2019,USD,1.4667276445773,1,5.0,15,50,Q2,141
003_0077,Amasino_2019,USD,1.78319485008342,1,6.0,365,51,Q2,141
003_0077,Amasino_2019,USD,1.41527617408906,1,5.0,7,52,Q2,141
003_0077,Amasino_2019,USD,2.34290867652271,1,3.5,365,53,Q2,141
003_0077,Amasino_2019,USD,1.36049446444349,1,7.0,180,54,Q2,141
003_0077,Amasino_2019,USD,1.28784773634607,1,4.5,15,55,Q2,141
003_0077,Amasino_2019,USD,1.17150882594888,1,6.0,15,56,Q2,141
003_0077,Amasino_2019,USD,1.33429388636068,1,3.0,365,57,Q2,141
003_0077,Amasino_2019,USD,1.4689850347529,1,1.5,30,58,Q2,141
003_0077,Amasino_2019,USD,1.02948432912967,1,9.0,365,59,Q2,141
003_0077,Amasino_2019,USD,4.03890239760926,0,0.5,365,60,Q2,141
003_0077,Amasino_2019,USD,1.49418642034016,1,9.25,180,61,Q2,141
003_0077,Amasino_2019,USD,1.50382183582747,1,7.5,7,62,Q2,141
003_0077,Amasino_2019,USD,1.53152482510359,1,4.0,15,63,Q2,141
003_0077,Amasino_2019,USD,1.79579705223114,1,5.5,180,64,Q2,141
003_0077,Amasino_2019,USD,1.73839480178413,1,7.0,7,65,Q2,141
003_0077,Amasino_2019,USD,1.96654455991006,1,1.0,180,66,Q2,141
003_0077,Amasino_2019,USD,1.33569849140053,1,5.5,30,67,Q2,141
003_0077,Amasino_2019,USD,1.4810016074623,1,5.0,90,68,Q2,141
003_0077,Amasino_2019,USD,1.42914925249215,1,9.0,180,69,Q2,141
003_0077,Amasino_2019,USD,1.20056510222093,1,9.25,7,70,Q2,141
003_0077,Amasino_2019,USD,1.1444234644207,1,5.0,30,71,Q2,141
003_0077,Amasino_2019,USD,1.03827903431511,1,1.0,1,72,Q3,141
003_0077,Amasino_2019,USD,1.60815021093231,1,9.0,30,73,Q3,141
003_0077,Amasino_2019,USD,1.39768887681407,1,4.5,365,74,Q3,141
003_0077,Amasino_2019,USD,2.99480812334446,1,5.0,1,75,Q3,141
003_0077,Amasino_2019,USD,1.51709087067093,1,6.0,7,76,Q3,141
003_0077,Amasino_2019,USD,1.42721154354126,1,7.0,15,77,Q3,141
003_0077,Amasino_2019,USD,2.72258824062123,1,5.5,90,78,Q3,141
003_0077,Amasino_2019,USD,1.73492932448858,1,8.5,180,79,Q3,141
003_0077,Amasino_2019,USD,0.998153154172996,1,9.5,15,80,Q3,141
003_0077,Amasino_2019,USD,1.3394848574037,1,1.5,15,81,Q3,141
003_0077,Amasino_2019,USD,6.58253797912562,0,1.5,365,82,Q3,141
003_0077,Amasino_2019,USD,1.58113458156913,1,2.5,15,83,Q3,141
003_0077,Amasino_2019,USD,1.21332427720813,1,9.5,30,84,Q3,141
003_0077,Amasino_2019,USD,1.26855064260758,1,5.0,30,85,Q3,141
003_0077,Amasino_2019,USD,1.36892179281108,1,1.0,30,86,Q3,141
003_0077,Amasino_2019,USD,1.42205136332427,1,6.0,1,87,Q3,141
003_0077,Amasino_2019,USD,2.24263714369795,1,8.0,365,88,Q3,141
003_0077,Amasino_2019,USD,1.44275366584407,1,3.0,1,89,Q3,141
003_0077,Amasino_2019,USD,1.13401465582956,1,4.5,7,90,Q3,141
003_0077,Amasino_2019,USD,1.15292656237034,1,7.5,1,91,Q3,141
003_0077,Amasino_2019,USD,1.00102726648402,1,4.0,7,92,Q3,141
003_0077,Amasino_2019,USD,1.18812862716686,1,4.5,30,93,Q3,141
003_0077,Amasino_2019,USD,1.0282004724279,1,2.5,1,94,Q3,141
003_0077,Amasino_2019,USD,1.01620382319425,1,9.25,90,95,Q3,141
003_0077,Amasino_2019,USD,1.19815677662291,1,6.5,1,96,Q3,141
003_0077,Amasino_2019,USD,2.18221165674277,1,9.25,365,97,Q3,141
003_0077,Amasino_2019,USD,1.29892609447052,1,3.5,7,98,Q3,141
003_0077,Amasino_2019,USD,1.39541699683787,1,4.0,180,99,Q3,141
003_0077,Amasino_2019,USD,1.19660968854487,1,6.5,90,100,Q3,141
003_0077,Amasino_2019,USD,1.33875674492674,1,9.0,15,101,Q3,141
003_0077,Amasino_2019,USD,1.14335906782299,1,7.5,90,102,Q3,141
003_0077,Amasino_2019,USD,1.14946742436268,1,7.5,15,103,Q3,141
003_0077,Amasino_2019,USD,1.04388809647799,1,6.0,90,104,Q3,141
003_0077,Amasino_2019,USD,1.3052041024248,1,2.0,180,105,Q3,141
003_0077,Amasino_2019,USD,1.42850687133523,1,6.5,180,106,Q3,141
003_0077,Amasino_2019,USD,1.13455047657862,1,8.0,15,107,Q4,141
003_0077,Amasino_2019,USD,0.96404567305899,1,9.5,7,108,Q4,141
003_0077,Amasino_2019,USD,0.94352811549561,1,8.0,1,109,Q4,141
003_0077,Amasino_2019,USD,1.11677632125111,1,8.0,7,110,Q4,141
003_0077,Amasino_2019,USD,1.08147011101255,1,8.5,365,111,Q4,141
003_0077,Amasino_2019,USD,1.25323281034207,1,5.0,180,112,Q4,141
003_0077,Amasino_2019,USD,1.65774638321,1,7.0,365,113,Q4,141
003_0077,Amasino_2019,USD,1.35162278219241,1,5.5,1,114,Q4,141
003_0077,Amasino_2019,USD,2.15596609990416,0,0.5,180,115,Q4,141
003_0077,Amasino_2019,USD,1.38107752797987,1,1.0,90,116,Q4,141
003_0077,Amasino_2019,USD,0.908220999645437,1,6.5,365,117,Q4,141
003_0077,Amasino_2019,USD,1.21259224041023,1,9.25,1,118,Q4,141
003_0077,Amasino_2019,USD,1.34961171862597,1,2.5,30,119,Q4,141
003_0077,Amasino_2019,USD,1.06319726505035,1,9.0,7,120,Q4,141
003_0077,Amasino_2019,USD,1.25442912449898,1,4.5,180,121,Q4,141
003_0077,Amasino_2019,USD,0.908564528666375,1,8.0,7,122,Q4,141
003_0077,Amasino_2019,USD,0.923648712898284,1,7.5,30,123,Q4,141
003_0077,Amasino_2019,USD,0.993631430791993,1,5.5,15,124,Q4,141
003_0077,Amasino_2019,USD,1.49837336895416,1,5.0,365,125,Q4,141
003_0077,Amasino_2019,USD,1.418183190322,1,2.5,7,126,Q4,141
003_0077,Amasino_2019,USD,1.17003992241916,1,8.0,30,127,Q4,141
003_0077,Amasino_2019,USD,1.24074803595295,1,3.5,30,128,Q4,141
003_0077,Amasino_2019,USD,1.46144158421794,1,9.0,90,129,Q4,141
003_0077,Amasino_2019,USD,3.08357777324954,1,0.5,30,130,Q4,141
003_0077,Amasino_2019,USD,2.77213671730533,1,2.5,365,131,Q4,141
003_0077,Amasino_2019,USD,1.28824409276467,1,8.5,7,132,Q4,141
003_0077,Amasino_2019,USD,0.980879802576055,1,8.5,15,133,Q4,141
003_0077,Amasino_2019,USD,9.41529156950173,0,1.0,365,134,Q4,141
003_0077,Amasino_2019,USD,1.22148867606984,1,3.5,90,135,Q4,141
003_0077,Amasino_2019,USD,1.17788614941128,1,8.0,180,136,Q4,141
003_0077,Amasino_2019,USD,1.40255775166588,1,6.0,180,137,Q4,141
003_0077,Amasino_2019,USD,1.73080335378518,1,4.0,30,138,Q4,141
003_0077,Amasino_2019,USD,2.36990317492655,1,7.5,365,139,Q4,141
003_0077,Amasino_2019,USD,1.55731848128789,1,3.5,15,140,Q4,141
003_0077,Amasino_2019,USD,1.07021183786492,1,7.5,180,141,Q4,141
003_0078,Amasino_2019,USD,2.41983623506621,1,7.5,15,1,Q1,140
003_0078,Amasino_2019,USD,2.44947995200255,1,4.5,7,2,Q1,140
003_0078,Amasino_2019,USD,2.73453387368227,1,8.0,90,3,Q1,140
003_0078,Amasino_2019,USD,2.43945270815857,1,2.0,1,4,Q1,140
003_0078,Amasino_2019,USD,1.61097602390782,1,5.5,1,5,Q1,140
003_0078,Amasino_2019,USD,6.39742262672917,1,1.0,30,6,Q1,140
003_0078,Amasino_2019,USD,2.89395367791894,1,4.5,15,7,Q1,140
003_0078,Amasino_2019,USD,4.37761959745512,1,0.5,90,8,Q1,140
003_0078,Amasino_2019,USD,1.96312738194956,1,1.5,180,9,Q1,140
003_0078,Amasino_2019,USD,1.72793105269921,1,2.0,30,10,Q1,140
003_0078,Amasino_2019,USD,7.22742677745373,1,2.5,7,11,Q1,140
003_0078,Amasino_2019,USD,2.07732693367143,1,5.5,90,12,Q1,140
003_0078,Amasino_2019,USD,1.91838046291923,1,3.5,1,13,Q1,140
003_0078,Amasino_2019,USD,1.2056157033212,1,7.0,30,14,Q1,140
003_0078,Amasino_2019,USD,1.49689872987801,1,4.0,15,15,Q1,140
003_0078,Amasino_2019,USD,1.38878036632013,1,2.5,15,16,Q1,140
003_0078,Amasino_2019,USD,1.56379632774133,1,5.0,7,17,Q1,140
003_0078,Amasino_2019,USD,4.9875106975478,1,4.5,365,18,Q1,140
003_0078,Amasino_2019,USD,1.75348321220736,1,5.5,365,19,Q1,140
003_0078,Amasino_2019,USD,1.50040073354649,1,7.5,30,20,Q1,140
003_0078,Amasino_2019,USD,1.26140143539487,1,9.5,7,21,Q1,140
003_0078,Amasino_2019,USD,3.7960780939884,1,4.5,1,22,Q1,140
003_0078,Amasino_2019,USD,1.59090251835733,1,3.0,7,23,Q1,140
003_0078,Amasino_2019,USD,2.02635845653458,1,3.0,15,24,Q1,140
003_0078,Amasino_2019,USD,1.41967624351855,1,3.5,30,25,Q1,140
003_0078,Amasino_2019,USD,1.47160316058762,1,9.0,90,26,Q1,140
003_0078,Amasino_2019,USD,1.42788562113674,1,9.25,90,27,Q1,140
003_0078,Amasino_2019,USD,1.62135464541643,1,5.0,1,28,Q1,140
003_0078,Amasino_2019,USD,2.45579810877825,1,5.5,180,29,Q1,140
003_0078,Amasino_2019,USD,1.91738398726193,1,6.0,365,30,Q1,140
003_0078,Amasino_2019,USD,2.91616865524156,1,8.0,365,31,Q1,140
003_0078,Amasino_2019,USD,3.14351151259871,1,1.5,90,32,Q1,140
003_0078,Amasino_2019,USD,1.5396397171462,1,6.5,7,33,Q1,140
003_0078,Amasino_2019,USD,0.985089995245289,1,7.5,7,34,Q1,140
003_0078,Amasino_2019,USD,2.48507112831794,1,9.25,1,35,Q1,140
003_0078,Amasino_2019,USD,1.34129246001976,1,9.5,1,36,Q2,140
003_0078,Amasino_2019,USD,1.87742836227517,1,9.25,15,37,Q2,140
003_0078,Amasino_2019,USD,1.51125238666646,1,1.0,15,38,Q2,140
003_0078,Amasino_2019,USD,3.75340231082191,1,0.5,30,39,Q2,140
003_0078,Amasino_2019,USD,1.69833020142323,1,6.5,365,40,Q2,140
003_0078,Amasino_2019,USD,1.68918411857521,1,3.5,365,41,Q2,140
003_0078,Amasino_2019,USD,1.11796418302401,1,9.0,365,42,Q2,140
003_0078,Amasino_2019,USD,1.50517331159972,1,9.5,180,43,Q2,140
003_0078,Amasino_2019,USD,1.13004746919069,1,8.5,180,44,Q2,140
003_0078,Amasino_2019,USD,1.31627249881058,1,8.5,365,45,Q2,140
003_0078,Amasino_2019,USD,3.20200834672869,1,4.0,7,46,Q2,140
003_0078,Amasino_2019,USD,1.24918623167105,1,3.0,1,47,Q2,140
003_0078,Amasino_2019,USD,1.02230372734994,1,4.5,90,48,Q2,140
003_0078,Amasino_2019,USD,2.12898367633534,0,0.0,1,49,Q2,140
003_0078,Amasino_2019,USD,1.98585523783731,1,9.0,30,50,Q2,140
003_0078,Amasino_2019,USD,1.51809096877878,1,9.0,15,51,Q2,140
003_0078,Amasino_2019,USD,1.16778011727547,1,7.0,180,52,Q2,140
003_0078,Amasino_2019,USD,1.17829307130887,1,4.0,1,53,Q2,140
003_0078,Amasino_2019,USD,1.93110431901732,1,5.0,365,54,Q2,140
003_0078,Amasino_2019,USD,1.50761997479276,1,5.5,30,55,Q2,140
003_0078,Amasino_2019,USD,1.06441108771651,1,9.25,7,56,Q2,140
003_0078,Amasino_2019,USD,0.988431403622599,1,8.5,1,57,Q2,140
003_0078,Amasino_2019,USD,1.15613695880165,1,6.0,15,58,Q2,140
003_0078,Amasino_2019,USD,0.970787656500761,1,5.0,30,59,Q2,140
003_0078,Amasino_2019,USD,1.72151508976822,1,2.5,90,60,Q2,140
003_0078,Amasino_2019,USD,0.922472020345594,1,7.0,15,61,Q2,140
003_0078,Amasino_2019,USD,2.52203189265492,1,1.5,7,62,Q2,140
003_0078,Amasino_2019,USD,1.49304957473942,1,8.5,30,63,Q2,140
003_0078,Amasino_2019,USD,1.82638864361798,1,6.5,1,64,Q2,140
003_0078,Amasino_2019,USD,4.24336736927216,1,1.0,180,65,Q2,140
003_0078,Amasino_2019,USD,1.7947359762129,1,9.5,30,66,Q2,140
003_0078,Amasino_2019,USD,1.45742519263149,1,2.0,7,67,Q2,140
003_0078,Amasino_2019,USD,1.44249496252996,1,8.5,7,68,Q2,140
003_0078,Amasino_2019,USD,1.50493724859734,1,4.0,90,69,Q2,140
003_0078,Amasino_2019,USD,1.84554868799387,1,9.5,15,70,Q2,140
003_0078,Amasino_2019,USD,5.8243950885626,1,1.0,1,71,Q3,140
003_0078,Amasino_2019,USD,1.73983653693722,1,2.5,365,72,Q3,140
003_0078,Amasino_2019,USD,1.94848634411756,1,1.5,365,73,Q3,140
003_0078,Amasino_2019,USD,1.37229097330601,1,9.25,365,74,Q3,140
003_0078,Amasino_2019,USD,1.20998105760373,1,9.25,180,75,Q3,140
003_0078,Amasino_2019,USD,2.38463205717562,1,5.0,90,76,Q3,140
003_0078,Amasino_2019,USD,2.18721365663623,1,5.0,30,77,Q3,140
003_0078,Amasino_2019,USD,1.20497211467955,1,6.5,15,78,Q3,140
003_0078,Amasino_2019,USD,1.54560559064703,1,4.5,30,79,Q3,140
003_0078,Amasino_2019,USD,3.04127419683573,1,7.5,365,80,Q3,140
003_0078,Amasino_2019,USD,2.6715705585375,1,0.5,1,81,Q3,140
003_0078,Amasino_2019,USD,1.89624578324219,1,8.5,90,82,Q3,140
003_0078,Amasino_2019,USD,1.23319734051802,1,5.0,180,83,Q3,140
003_0078,Amasino_2019,USD,1.45206909823537,1,6.0,180,84,Q3,140
003_0078,Amasino_2019,USD,2.08110031922843,1,9.25,30,85,Q3,140
003_0078,Amasino_2019,USD,1.50221075113041,1,3.5,90,86,Q3,140
003_0078,Amasino_2019,USD,1.05596896767747,1,8.0,7,87,Q3,140
003_0078,Amasino_2019,USD,2.61991019342531,1,1.5,30,88,Q3,140
003_0078,Amasino_2019,USD,1.21538605507703,1,9.5,90,89,Q3,140
003_0078,Amasino_2019,USD,1.68442029477592,1,8.0,180,90,Q3,140
003_0078,Amasino_2019,USD,1.67837291614706,1,3.5,180,91,Q3,140
003_0078,Amasino_2019,USD,1.48273555359265,1,7.0,90,92,Q3,140
003_0078,Amasino_2019,USD,1.08676251065845,1,8.0,15,93,Q3,140
003_0078,Amasino_2019,USD,1.06750043393913,1,7.0,7,94,Q3,140
003_0078,Amasino_2019,USD,1.36704777860723,1,2.5,30,95,Q3,140
003_0078,Amasino_2019,USD,1.05204374108507,1,5.0,15,96,Q3,140
003_0078,Amasino_2019,USD,1.12879198834707,1,1.5,15,97,Q3,140
003_0078,Amasino_2019,USD,1.57626027304286,1,3.0,180,98,Q3,140
003_0078,Amasino_2019,USD,1.66374908495345,1,1.0,7,99,Q3,140
003_0078,Amasino_2019,USD,1.99493551284104,1,5.5,15,100,Q3,140
003_0078,Amasino_2019,USD,1.64374802840575,1,0.5,7,101,Q3,140
003_0078,Amasino_2019,USD,1.20626200879997,1,3.5,7,102,Q3,140
003_0078,Amasino_2019,USD,1.25094704430739,1,4.0,30,103,Q3,140
003_0078,Amasino_2019,USD,1.13887115397847,1,7.0,1,104,Q3,140
003_0078,Amasino_2019,USD,1.21935233610202,1,9.0,1,105,Q3,140
003_0078,Amasino_2019,USD,1.77955640079381,1,3.5,15,106,Q4,140
003_0078,Amasino_2019,USD,1.59674160610484,1,7.0,365,107,Q4,140
003_0078,Amasino_2019,USD,1.01460934139322,1,6.5,180,108,Q4,140
003_0078,Amasino_2019,USD,0.928355483107225,1,6.5,90,109,Q4,140
003_0078,Amasino_2019,USD,1.61012112567551,1,6.0,1,110,Q4,140
003_0078,Amasino_2019,USD,0.825867312671107,1,2.0,180,111,Q4,140
003_0078,Amasino_2019,USD,2.50129155440845,1,6.0,7,112,Q4,140
003_0078,Amasino_2019,USD,1.88799625680076,1,5.5,7,113,Q4,140
003_0078,Amasino_2019,USD,1.13861878995158,1,9.0,7,114,Q4,140
003_0078,Amasino_2019,USD,1.4286937293873,1,1.0,365,115,Q4,140
003_0078,Amasino_2019,USD,1.62242326820524,1,7.5,180,116,Q4,140
003_0078,Amasino_2019,USD,1.62505497822713,1,2.0,90,117,Q4,140
003_0078,Amasino_2019,USD,1.18114967511065,1,2.5,1,118,Q4,140
003_0078,Amasino_2019,USD,1.0668912585752,1,8.0,1,119,Q4,140
003_0078,Amasino_2019,USD,2.91129344110232,1,4.0,365,120,Q4,140
003_0078,Amasino_2019,USD,1.33573290467575,1,3.0,365,121,Q4,140
003_0078,Amasino_2019,USD,1.40332540922282,1,8.0,30,122,Q4,140
003_0078,Amasino_2019,USD,1.06051484072668,1,9.0,180,123,Q4,140
003_0078,Amasino_2019,USD,1.82404582399431,1,0.5,365,124,Q4,140
003_0078,Amasino_2019,USD,1.61145237610253,1,7.5,1,125,Q4,140
003_0078,Amasino_2019,USD,1.39758050517958,1,1.0,90,126,Q4,140
003_0078,Amasino_2019,USD,1.65336442603075,1,7.5,90,127,Q4,140
003_0078,Amasino_2019,USD,2.67102870036979,1,4.0,180,128,Q4,140
003_0078,Amasino_2019,USD,1.2443351671991,1,2.0,15,129,Q4,140
003_0078,Amasino_2019,USD,1.48184624208443,1,8.0,7,130,Q4,140
003_0078,Amasino_2019,USD,1.05613167606134,1,3.0,90,131,Q4,140
003_0078,Amasino_2019,USD,1.09454142045252,1,2.5,180,132,Q4,140
003_0078,Amasino_2019,USD,1.56548167266737,1,9.5,365,133,Q4,140
003_0078,Amasino_2019,USD,1.96745832295528,1,0.5,15,134,Q4,140
003_0078,Amasino_2019,USD,1.18983359369849,1,3.0,30,135,Q4,140
003_0078,Amasino_2019,USD,0.850085203044728,1,6.5,30,136,Q4,140
003_0078,Amasino_2019,USD,0.978821043416246,1,6.0,90,137,Q4,140
003_0078,Amasino_2019,USD,1.44237089361377,1,1.5,1,138,Q4,140
003_0078,Amasino_2019,USD,1.13405540839267,1,6.0,30,139,Q4,140
003_0078,Amasino_2019,USD,1.64908148248833,1,8.5,15,140,Q4,140
003_0079,Amasino_2019,USD,2.7961556747905,1,8.5,7,1,Q1,141
003_0079,Amasino_2019,USD,0.858378802629886,1,6.5,30,2,Q1,141
003_0079,Amasino_2019,USD,1.04641445357993,1,6.5,365,3,Q1,141
003_0079,Amasino_2019,USD,1.61000822597998,1,1.5,7,4,Q1,141
003_0079,Amasino_2019,USD,0.930812409918872,1,7.0,180,5,Q1,141
003_0079,Amasino_2019,USD,1.08331001381157,1,8.5,90,6,Q1,141
003_0079,Amasino_2019,USD,0.871540069580078,1,4.0,365,7,Q1,141
003_0079,Amasino_2019,USD,0.878802176492172,1,9.0,30,8,Q1,141
003_0079,Amasino_2019,USD,0.791319100128021,1,4.0,1,9,Q1,141
003_0079,Amasino_2019,USD,0.845818258661893,1,4.5,180,10,Q1,141
003_0079,Amasino_2019,USD,1.00860603591718,1,5.5,365,11,Q1,141
003_0079,Amasino_2019,USD,0.825081542861881,1,7.0,90,12,Q1,141
003_0079,Amasino_2019,USD,0.607888790778816,1,6.0,90,13,Q1,141
003_0079,Amasino_2019,USD,0.821815904069808,1,3.0,180,14,Q1,141
003_0079,Amasino_2019,USD,0.607789475267055,1,7.0,1,15,Q1,141
003_0079,Amasino_2019,USD,0.935101994604338,1,7.5,7,16,Q1,141
003_0079,Amasino_2019,USD,0.578159040655009,1,1.5,365,17,Q1,141
003_0079,Amasino_2019,USD,0.683923113494529,1,8.5,1,18,Q1,141
003_0079,Amasino_2019,USD,0.745937044834136,1,2.5,7,19,Q1,141
003_0079,Amasino_2019,USD,0.639857215093798,1,3.0,15,20,Q1,141
003_0079,Amasino_2019,USD,0.745896896012709,1,5.0,1,21,Q1,141
003_0079,Amasino_2019,USD,0.721365361838252,1,6.5,15,22,Q1,141
003_0079,Amasino_2019,USD,0.618751914997119,1,6.0,15,23,Q1,141
003_0079,Amasino_2019,USD,0.664089293393772,1,7.0,15,24,Q1,141
003_0079,Amasino_2019,USD,0.684217739428277,1,5.0,15,25,Q1,141
003_0079,Amasino_2019,USD,1.45114386409114,1,1.0,180,26,Q1,141
003_0079,Amasino_2019,USD,0.590963798138546,1,6.0,30,27,Q1,141
003_0079,Amasino_2019,USD,0.49468571471516,1,8.0,7,28,Q1,141
003_0079,Amasino_2019,USD,0.553201566712232,1,4.5,1,29,Q1,141
003_0079,Amasino_2019,USD,0.643304580124095,1,1.0,1,30,Q1,141
003_0079,Amasino_2019,USD,0.926021417733864,1,5.0,7,31,Q1,141
003_0079,Amasino_2019,USD,0.56255865728599,1,1.0,7,32,Q1,141
003_0079,Amasino_2019,USD,0.605853879416827,1,6.5,1,33,Q1,141
003_0079,Amasino_2019,USD,0.712157395450049,1,8.0,365,34,Q1,141
003_0079,Amasino_2019,USD,0.778207340001245,1,5.0,30,35,Q1,141
003_0079,Amasino_2019,USD,0.839404106955044,1,1.5,90,36,Q1,141
003_0079,Amasino_2019,USD,0.664330186322331,1,7.5,1,37,Q2,141
003_0079,Amasino_2019,USD,0.861823752711643,1,0.5,90,38,Q2,141
003_0079,Amasino_2019,USD,0.856758359936066,1,7.5,365,39,Q2,141
003_0079,Amasino_2019,USD,0.940005886484869,1,2.0,365,40,Q2,141
003_0079,Amasino_2019,USD,1.44647392212937,1,3.5,7,41,Q2,141
003_0079,Amasino_2019,USD,0.620507293948322,1,0.5,30,42,Q2,141
003_0079,Amasino_2019,USD,0.811043642970617,1,6.5,90,43,Q2,141
003_0079,Amasino_2019,USD,0.581483846137417,1,8.5,15,44,Q2,141
003_0079,Amasino_2019,USD,0.785431713055004,1,2.5,30,45,Q2,141
003_0079,Amasino_2019,USD,1.01764042653667,1,4.5,7,46,Q2,141
003_0079,Amasino_2019,USD,0.65415593139187,1,0.5,180,47,Q2,141
003_0079,Amasino_2019,USD,0.863877380063059,1,1.0,90,48,Q2,141
003_0079,Amasino_2019,USD,0.87864822235133,1,9.25,1,49,Q2,141
003_0079,Amasino_2019,USD,0.970432958260062,1,8.5,365,50,Q2,141
003_0079,Amasino_2019,USD,1.49962734043947,1,1.0,30,51,Q2,141
003_0079,Amasino_2019,USD,0.737926901972969,1,4.0,90,52,Q2,141
003_0079,Amasino_2019,USD,0.715380168592674,1,5.0,180,53,Q2,141
003_0079,Amasino_2019,USD,0.943883719359292,1,9.0,90,54,Q2,141
003_0079,Amasino_2019,USD,0.664716279134154,1,6.0,7,55,Q2,141
003_0079,Amasino_2019,USD,0.790279758803081,1,5.0,30,56,Q2,141
003_0079,Amasino_2019,USD,0.723593470538617,1,9.25,15,57,Q2,141
003_0079,Amasino_2019,USD,0.840973835351178,1,9.25,90,58,Q2,141
003_0079,Amasino_2019,USD,0.828974167408887,1,8.0,90,59,Q2,141
003_0079,Amasino_2019,USD,0.551006361929467,1,6.0,180,60,Q2,141
003_0079,Amasino_2019,USD,1.3711215256626,1,0.5,365,61,Q2,141
003_0079,Amasino_2019,USD,0.739295282503008,1,5.0,365,62,Q2,141
003_0079,Amasino_2019,USD,0.664786313165678,1,7.5,30,63,Q2,141
003_0079,Amasino_2019,USD,1.06273661013984,1,4.5,15,64,Q2,141
003_0079,Amasino_2019,USD,0.658997637860011,1,8.5,30,65,Q2,141
003_0079,Amasino_2019,USD,0.760623061432852,1,8.0,180,66,Q2,141
003_0079,Amasino_2019,USD,0.608934471383691,1,9.0,7,67,Q2,141
003_0079,Amasino_2019,USD,0.621106809441699,1,8.0,1,68,Q2,141
003_0079,Amasino_2019,USD,0.606156957757776,1,3.0,90,69,Q2,141
003_0079,Amasino_2019,USD,0.721595387411071,1,2.5,1,70,Q2,141
003_0079,Amasino_2019,USD,0.986235293225036,1,9.5,1,71,Q2,141
003_0079,Amasino_2019,USD,0.919933890283573,1,4.0,15,72,Q3,141
003_0079,Amasino_2019,USD,0.644467990365229,1,9.25,365,73,Q3,141
003_0079,Amasino_2019,USD,0.67843751651526,1,5.5,15,74,Q3,141
003_0079,Amasino_2019,USD,0.629549231365672,1,1.0,15,75,Q3,141
003_0079,Amasino_2019,USD,0.712033930278267,1,2.5,365,76,Q3,141
003_0079,Amasino_2019,USD,0.803959941738867,1,5.0,90,77,Q3,141
003_0079,Amasino_2019,USD,0.700580346703646,1,9.5,90,78,Q3,141
003_0079,Amasino_2019,USD,0.64285901877156,1,1.5,180,79,Q3,141
003_0079,Amasino_2019,USD,0.776971178886015,1,9.0,1,80,Q3,141
003_0079,Amasino_2019,USD,1.01937165582785,1,6.0,1,81,Q3,141
003_0079,Amasino_2019,USD,0.597904412599746,1,0.5,7,82,Q3,141
003_0079,Amasino_2019,USD,0.552406438902835,1,9.0,15,83,Q3,141
003_0079,Amasino_2019,USD,0.603466081040096,1,2.5,90,84,Q3,141
003_0079,Amasino_2019,USD,0.679250454690191,1,3.5,90,85,Q3,141
003_0079,Amasino_2019,USD,0.533335748303216,1,6.5,180,86,Q3,141
003_0079,Amasino_2019,USD,0.69194684055401,1,2.0,1,87,Q3,141
003_0079,Amasino_2019,USD,0.564172156940913,1,8.0,15,88,Q3,141
003_0079,Amasino_2019,USD,0.684608058436424,1,3.0,1,89,Q3,141
003_0079,Amasino_2019,USD,0.587926675580093,1,9.5,15,90,Q3,141
003_0079,Amasino_2019,USD,0.876477770987549,1,2.0,180,91,Q3,141
003_0079,Amasino_2019,USD,0.655903461709386,1,9.5,30,92,Q3,141
